tipo_ente;cod_ibge;tipo_receita;ano;DCA;RREO;SIOPS;SIOPE;DCA2
Município;1100106;Cota-Parte ICMS;2022;35739007,48;35739007,48;35739007,48;35739007,48;35739007,48
Município;1100106;Cota-Parte ICMS;2023;35941614,32;35941614,32;35941614,32;35941614,32;35941614,32
Município;1100106;Cota-Parte ICMS;2024;42322641,81;42322641,81;42322641,81;42322641,81;42322641,81
Município;1100106;Cota-Parte ICMS;2025;44613028,94;44613028,94;44613028,94;44613028,94;44613028,94
Município;1100106;ISS;2019;2484295,19;2484295,19;;2484295,1900000004;2484295,19
Município;1100106;ISS;2020;2563464,35;2563464,35;2563464,35;2563464,35;2563464,35
Município;1100106;ISS;2021;2758334,73;2758334,73;2758334,73;2758334,73;2758334,73
Município;1100106;ISS;2022;3548288,34;3548288,34;3548288,34;3548288,34;3548288,34
Município;1100106;ISS;2023;4753065,6;4753065,6;4753065,6;4753065,6;4753065,6
Município;1100106;ISS;2024;5605294,86;5605294,86;5605294,86;5605294,86;5605294,86
Município;1100106;ISS;2025;5022851,35;5022851,35;5022851,35;5022851,35;5022851,35
Município;1100114;Cota-Parte ICMS;2019;26523228,5;26523228,5;;26523228,5;26523228,5
Município;1100114;Cota-Parte ICMS;2020;27400463,95;27400463,95;27400463,95;27400463,95;27400463,95
Município;1100114;Cota-Parte ICMS;2021;33206315,59;33206315,59;33206315,59;33206315,59;33206315,59
Município;1100114;Cota-Parte ICMS;2022;34111403,28;34111403,28;34111403,28;34111403,28;34111403,28
Município;1100114;Cota-Parte ICMS;2023;33388091,16;33388091,16;33388091,16;33388091,16;33388091,16
Município;1100114;Cota-Parte ICMS;2024;40297503,71;40297503,71;40297503,71;40297503,71;40297503,71
Município;1100114;Cota-Parte ICMS;2025;45386362,94;45386362,94;45386362,94;45386362,94;45386362,94
Município;1100114;ISS;2019;6113734,35;6113734,35;;6113734,35;6113734,35
Município;1100114;ISS;2020;6326725,84;6326725,84;6326725,84;6326725,84;6326725,84
Município;1100114;ISS;2021;6928176,08;6928176,08;6928176,08;6928176,08;6928176,08
Município;1100114;ISS;2022;9557921,61;9557921,61;9557921,61;9557921,61;9557921,61
Município;1100114;ISS;2023;11205739,7;11205739,7;11205739,7;11205739,7;11205739,7
Município;1100114;ISS;2024;12861800,62;12861800,62;12861800,62;12861800,62;12861800,62
Município;1100114;ISS;2025;14962504,0;14962504,0;14962504,0;14962504,0;14962504,0
Município;1100114;LC194;2023;;;;;1395469,72
Município;1100122;Cota-Parte ICMS;2019;56752920,1;56752920,1;;56752920,1;56752920,1
Município;1100122;Cota-Parte ICMS;2020;58030671,63;58030671,63;58030671,63;58030671,63;58030671,63
Município;1100122;Cota-Parte ICMS;2021;72934634,32;72934634,32;72934634,32;72934634,32;72934634,32
Município;1100122;Cota-Parte ICMS;2022;77546188,29;77546188,29;77546188,29;77546188,29;77546188,29
Município;1100122;Cota-Parte ICMS;2023;71255197,0;71255197,0;77384607,43;71255197,0;71255197,0
Município;1100122;Cota-Parte ICMS;2024;82578311,66;82578311,66;82578311,66;82578311,66;82578311,66
Município;1100122;Cota-Parte ICMS;2025;87510607,91;87510607,91;87510607,91;87510607,91;87510607,91
Município;1100122;ISS;2019;25897368,22;25897368,22;;25897368,22;25897368,22
Município;1100122;ISS;2020;29741075,61;29741075,61;29741075,61;29741075,61;29741075,61
Município;1100122;ISS;2021;37500810,93;37500810,93;37500810,93;37500810,93;37500810,93
Município;1100122;ISS;2022;45415741,26;45415741,26;45415741,26;45415741,26;45415741,26
Município;1100122;ISS;2023;49728961,57;49728961,57;49728961,57;49728961,57;49728961,57
Município;1100122;ISS;2024;58293876,03;58293876,03;58293876,03;58293876,03;58293876,03
Município;1100122;ISS;2025;67496973,51;67496973,51;67496973,51;67496973,51;67496973,51
Município;1100122;LC194;2023;;;;;6129410,43
Município;1100130;Cota-Parte ICMS;2019;15187345,64;15187345,64;;15187345,64;15187345,64
Município;1100130;Cota-Parte ICMS;2020;17593433,27;17593433,27;17593433,27;17593433,27;17593433,27
Município;1100130;Cota-Parte ICMS;2021;24332998,0;24332998,0;24332998,0;24332998,0;24332998,0
Município;1100130;Cota-Parte ICMS;2022;26388500,16;26388500,16;26388500,16;26388500,16;26388500,16
Município;1100130;Cota-Parte ICMS;2023;27990713,65;27990713,65;27990713,65;27990713,65;27990713,65
Município;1100130;Cota-Parte ICMS;2024;32128175,18;32128175,18;32128175,18;32128175,18;32128175,18
Município;1100130;Cota-Parte ICMS;2025;33080031,32;33080031,32;33080031,32;33080031,32;33080031,32
Município;1100130;ISS;2019;2598511,72;2598511,72;;2598511,72;2598511,72
Município;1100130;ISS;2020;2878122,83;2878122,83;2878122,83;2878122,83;2878122,83
Município;1100130;ISS;2021;3042843,42;3042843,42;3042843,42;3042843,42;3042843,42
Município;1100130;ISS;2022;4193404,93;4193404,93;4193404,93;4193404,93;4193404,93
Município;1100130;ISS;2023;5065800,75;5065800,75;5065800,75;5065800,75;5065800,75
Município;1100130;ISS;2024;6178881,12;6178881,12;6178881,12;6178881,12;6178881,12
Município;1100130;ISS;2025;6745924,43;6745924,43;6745924,43;6745924,43;6745924,43
Município;1100130;LC194;2023;;;;;1238763,25
Município;1100148;Cota-Parte ICMS;2019;8760882,21;8760881,74;;8760881,74;8760882,21
Município;1100148;Cota-Parte ICMS;2020;11423914,12;11423914,12;11423914,12;11423914,12;11423914,12
Município;1100148;Cota-Parte ICMS;2021;15713566,81;15713566,81;15713566,81;15713566,81;15713566,81
Município;1100148;Cota-Parte ICMS;2022;16051094,08;16051094,08;16051094,08;16051094,08;16051094,08
Município;1100148;Cota-Parte ICMS;2023;19013076,41;19013076,41;19013076,41;19013076,41;19013076,41
Município;1100148;Cota-Parte ICMS;2024;23886498,44;23886498,44;23886498,44;23886497,44;23886498,44
Município;1100148;Cota-Parte ICMS;2025;;27435708,84;27435708,84;27435708,84;27435708,84
Município;1100148;ISS;2019;1171149,69;1114500,27;;1114500,27;1171149,69
Município;1100148;ISS;2020;2037541,23;2037541,23;2037541,23;1483402,11;2037541,23
Município;1100148;ISS;2021;1931780,62;1931780,62;1785634,98;1785571,83;1931780,62
Município;1100148;ISS;2022;2884783,98;2884783,98;2884783,98;2876983,24;2884783,98
Município;1100148;ISS;2023;3866616,81;3866616,81;3866616,81;3866616,81;3866616,81
Município;1100148;ISS;2024;3989825,21;3989825,21;3989825,21;3978475,75;3989825,21
Município;1100148;ISS;2025;;4478460,2;4478460,2;3837784,61;4539582,9
Município;1100155;Cota-Parte ICMS;2019;14005250,12;14005250,12;;14005250,12;14005250,12
Município;1100155;Cota-Parte ICMS;2020;15904782,85;16680346,59;16680346,59;16680346,59;15904782,85
Município;1100155;Cota-Parte ICMS;2021;21330672,11;21330672,11;21330672,11;21330672,11;21330672,11
Município;1100155;Cota-Parte ICMS;2022;22706873,57;22706873,57;22706873,57;22706873,57;22706873,57
Município;1100155;Cota-Parte ICMS;2023;23811559,57;23811559,57;23811559,57;23811559,57;23811559,57
Município;1100155;Cota-Parte ICMS;2024;28005557,95;28005557,95;28005557,95;28005557,95;28005557,95
Município;1100155;Cota-Parte ICMS;2025;30804332,88;30804332,88;30804332,88;30804332,88;30804332,88
Município;1100155;ISS;2019;4276826,13;4276826,13;;4276826,13;4276826,13
Município;1100155;ISS;2020;4589041,64;4582630,24;4582630,24;4582630,24;4589041,64
Município;1100155;ISS;2021;7164011,05;7164011,05;7164011,05;7164011,05;7164011,05
Município;1100155;ISS;2022;6306464,24;6306464,24;6306464,24;6306464,24;6306464,24
Município;1100155;ISS;2023;7262222,89;7262222,89;7262222,89;7262222,89;7262222,89
Município;1100155;ISS;2024;8423753,3;8423753,3;8423753,3;8423753,3;8423753,3
Município;1100155;ISS;2025;10055174,81;10055174,81;10055174,81;10055174,81;10055174,81
Município;1100189;Cota-Parte ICMS;2019;26598369,64;26598369,64;;26598369,64;26598369,64
Município;1100189;Cota-Parte ICMS;2020;27847839,34;27847839,34;27847839,34;27847839,34;27847839,34
Município;1100189;Cota-Parte ICMS;2021;36235410,02;36235410,02;36235410,02;36235410,02;36235410,02
Município;1100189;Cota-Parte ICMS;2022;40822676,98;40822676,98;40822676,98;40822676,98;40822676,98
Município;1100189;Cota-Parte ICMS;2023;39624872,35;39624872,35;39624872,35;39624872,35;39624872,35
Município;1100189;Cota-Parte ICMS;2024;48072265,22;48072265,22;48072265,22;48072265,22;48072265,22
Município;1100189;Cota-Parte ICMS;2025;53548985,28;53548985,28;53548985,28;53548985,28;53548985,28
Município;1100189;ISS;2019;11443238,42;11441204,36;;11443238,42;11441204,36
Município;1100189;ISS;2020;5583714,69;5575109,18;5575109,18;5591391,8;5575109,180000001
Município;1100189;ISS;2021;5998044,13;5991284,73;5991284,73;5998044,13;5991284,7299999995
Município;1100189;ISS;2022;8664166,79;8664166,79;8664166,79;8664166,79;8664166,79
Município;1100189;ISS;2023;12655848,89;12655848,89;12655848,89;12655848,89;12655848,89
Município;1100189;ISS;2024;13899809,67;13899809,67;13899809,67;13899809,67;13899809,67
Município;1100189;ISS;2025;13603059,45;13603059,45;13603059,45;13603059,45;13603059,45
Município;1100189;LC194;2023;;;;;1778753,37
Município;1100205;Cota-Parte ICMS;2019;316470376,28;316470376,28;;316470376,28;316470376,28
Município;1100205;Cota-Parte ICMS;2020;310632051,7;310632051,7;310632051,7;310632051,7;310632051,7
Município;1100205;Cota-Parte ICMS;2021;383305544,64;383305544,64;383305544,64;383305544,64;383305544,64
Município;1100205;Cota-Parte ICMS;2022;368750223,72;368750223,72;368750223,72;368750223,72;368750223,72
Município;1100205;Cota-Parte ICMS;2023;348163415,99;348163415,99;362902549,19;348163415,99;348163415,99
Município;1100205;Cota-Parte ICMS;2024;440814879,54;440814879,54;440814879,54;440814879,54;440814879,54
Município;1100205;Cota-Parte ICMS;2025;426279374,26;426279374,26;426279374,26;426279374,26;426279374,26
Município;1100205;ISS;2019;138391732,95;138051107,04;;138391732,95;138051107,04
Município;1100205;ISS;2020;137013162,42;136899157,15;136899157,15;137013162,42000002;136899157,14999998
Município;1100205;ISS;2021;159622975,75;159364071,61;159364071,61;159622975,75;159364071,61
Município;1100205;ISS;2022;196721407,73;195932873,69;195932873,69;196721407,73;195932873,69
Município;1100205;ISS;2023;211361600,26;211311552,24;211311552,24;211361600,26;211311552,23999998
Município;1100205;ISS;2024;260765845,24;260287468,2;260287468,2;260765845,24;260287468,20000002
Município;1100205;ISS;2025;263825341,23;263350876,47;263350876,47;263825341,23;263350876,47
Município;1100205;LC194;2023;;;;;13899108,28
Município;1100254;Cota-Parte ICMS;2019;11820719,68;11820719,68;;11820719,68;11820719,68
Município;1100254;Cota-Parte ICMS;2020;;14293670,53;14293670,53;14293670,53;
Município;1100254;Cota-Parte ICMS;2021;20499148,98;;20499148,98;20499148,98;20499148,98
Município;1100254;Cota-Parte ICMS;2022;21231250,52;;21231250,52;21231250,52;21231250,52
Município;1100254;Cota-Parte ICMS;2023;22621770,95;;23622927,79;22621770,95;22621770,95
Município;1100254;Cota-Parte ICMS;2024;27142761,59;27142761,59;27142761,59;27142761,59;27142761,59
Município;1100254;Cota-Parte ICMS;2025;27581203,75;;27581203,75;27581203,75;27581203,75
Município;1100254;ISS;2019;1785200,06;1785200,06;;1785200,06;1785200,06
Município;1100254;ISS;2020;;1872444,94;1872444,94;1872444,94;
Município;1100254;ISS;2021;1549303,61;;1549303,61;1549303,61;1549303,61
Município;1100254;ISS;2022;2329706,59;;2329706,59;2329706,59;2329706,59
Município;1100254;ISS;2023;2721933,53;;2721933,53;2721933,53;2721933,53
Município;1100254;ISS;2024;2810619,51;2810565,38;2810565,38;2810619,51;2810565,38
Município;1100254;ISS;2025;3019361,07;;3019361,07;3019361,07;3019361,07
Município;1100254;LC194;2023;;;;;1001156,84
Município;1100262;Cota-Parte ICMS;2019;8366535,24;;;6173466,19;8366535,24
Município;1100262;Cota-Parte ICMS;2020;8366535,24;;8366535,24;8366535,24;8366535,24
Município;1100262;Cota-Parte ICMS;2021;13050175,69;;13050175,69;10430434,84;13050175,69
Município;1100262;Cota-Parte ICMS;2022;14070909,93;;14070909,93;14070909,93;14070909,93
Município;1100262;Cota-Parte ICMS;2023;14793512,07;;14793512,07;14793512,07;14793512,07
Município;1100262;Cota-Parte ICMS;2024;18060650,42;18060650,42;14448520,57;18060650,42;18060650,42
Município;1100262;Cota-Parte ICMS;2025;22910083,51;;22910083,51;22910083,51;22910083,51
Município;1100262;ISS;2019;562202,95;;;498892,49;562202,95
Município;1100262;ISS;2020;562202,95;;562202,95;562202,95;562202,95
Município;1100262;ISS;2021;219456,54;;219456,54;219456,54;219456,54
Município;1100262;ISS;2022;542138,14;;542138,14;542138,14;542138,14
Município;1100262;ISS;2023;607056,33;;607056,33;607056,33;607056,33
Município;1100262;ISS;2024;441736,36;441736,36;441736,36;441736,36;441736,36
Município;1100262;ISS;2025;730492,16;;730492,16;730492,16;730492,16
Município;1100262;LC194;2023;;;;;138751,89
Município;1100288;Cota-Parte ICMS;2019;21535238,91;21535238,91;;21535238,91;21535238,91
Município;1100288;Cota-Parte ICMS;2020;23786464,91;23786464,91;23786464,91;23786464,91;23786464,91
Município;1100288;Cota-Parte ICMS;2021;31693956,68;31693956,68;31693956,68;31693956,68;31693956,68
Município;1100288;Cota-Parte ICMS;2022;35110325,99;35110325,99;35110325,99;35110325,99;35110325,99
Município;1100288;Cota-Parte ICMS;2023;33718529,07;33718529,07;33718529,07;33718529,07;33718529,07
Município;1100288;Cota-Parte ICMS;2024;41154811,82;41154811,82;41154811,82;41154811,82;41154811,82
Município;1100288;Cota-Parte ICMS;2025;;48475097,73;48475097,73;48475097,73;48475097,73
Município;1100288;ISS;2019;7122087,43;7121990,38;;7122087,43;7121990,38
Município;1100288;ISS;2020;7181020,29;7180981,89;7181051,89;7181020,29;7180981,89
Município;1100288;ISS;2021;8178992,49;8178992,49;8178992,49;8178992,49;8178992,49
Município;1100288;ISS;2022;11984571,74;11983147,92;11983147,92;11984571,74;11983147,92
Município;1100288;ISS;2023;12300190,91;12300190,91;12300151,33;12300190,91;12300151,33
Município;1100288;ISS;2024;14069406,49;14069269,56;14069269,56;14069406,49;14069269,56
Município;1100288;ISS;2025;;16244220,9;16503338,13;16377445,73;16244220,9
Município;1100296;Cota-Parte ICMS;2019;7929718,48;7929718,48;;7929718,48;7929718,48
Município;1100296;Cota-Parte ICMS;2020;8231941,93;8231941,93;8231941,93;8199941,93;8231941,93
Município;1100296;Cota-Parte ICMS;2021;10775002,09;10775002,09;10775002,09;10775002,09;8620001,87
Município;1100296;Cota-Parte ICMS;2022;11552490,58;;11552490,58;11552490,58;11552490,58
Município;1100296;Cota-Parte ICMS;2023;12708737,91;;12708737,91;12708737,91;12708737,91
Município;1100296;Cota-Parte ICMS;2024;16347170,89;;16347170,89;16347170,89;16347170,89
Município;1100296;Cota-Parte ICMS;2025;;;18406765,21;;18406765,21
Município;1100296;ISS;2019;443833,88;443833,88;;443833,88;443833,88
Município;1100296;ISS;2020;502833,46;502833,46;502833,46;484693,82;502833,46
Município;1100296;ISS;2021;613556,5;613556,5;613556,5;613556,5;613556,5
Município;1100296;ISS;2022;1614118,56;;1614118,56;1614118,56;1614118,56
Município;1100296;ISS;2023;1574529,92;;1574529,92;1574529,92;1574529,92
Município;1100296;ISS;2024;1932920,68;;1932920,68;1932920,68;1932920,68
Município;1100296;ISS;2025;;;1797239,99;;1797239,99
Município;1100296;LC194;2023;;;;;1093333,04
Município;1100304;Cota-Parte ICMS;2019;52627616,22;52634798,91;;52627616,22;52627616,22
Município;1100304;Cota-Parte ICMS;2020;57207643,74;57207643,74;57207643,74;57207643,74;57207643,74
Município;1100304;Cota-Parte ICMS;2021;73960197,8;73960197,8;73960197,8;73960197,8;73960197,8
Município;1100304;Cota-Parte ICMS;2022;74892642,41;74892642,41;74892642,41;74892642,41;74892642,41
Município;1100304;Cota-Parte ICMS;2023;76588075,6;76588075,6;76588075,6;76588075,6;76588075,6
Município;1100304;Cota-Parte ICMS;2024;96159297,59;96159297,59;96159297,59;96159297,59;96159297,59
Município;1100304;Cota-Parte ICMS;2025;100277227,38;100277227,38;100277227,38;100277227,38;100277227,38
Município;1100304;ISS;2019;22015238,87;22015238,87;;22015238,87;22015238,87
Município;1100304;ISS;2020;24138861,68;24138281,07;24138281,07;24138281,07;24138281,07
Município;1100304;ISS;2021;35744134,32;34060629,19;34060629,19;35744134,32;34060629,19
Município;1100304;ISS;2022;39646949,92;39633287,51;39633287,51;39646949,92;39633287,510000005
Município;1100304;ISS;2023;47535446,64;47510130,61;47510130,61;47535446,64;47510130,61
Município;1100304;ISS;2024;54707680,33;54690781,12;54691329,8;54708229,01;54690781,12
Município;1100304;ISS;2025;60207267,98;60199413,56;60199413,56;60207267,98;60199413,559999995
Município;1100304;LC194;2023;;;;;1291823,85
Município;1100320;Cota-Parte ICMS;2019;16939691,89;16939691,89;;16939691,89;16939691,89
Município;1100320;Cota-Parte ICMS;2020;18090704,19;18090704,19;18090704,19;18090704,19;18090704,19
Município;1100320;Cota-Parte ICMS;2021;24241029,17;24241029,17;24241029,17;24241029,17;24241029,17
Município;1100320;Cota-Parte ICMS;2022;;25398332,97;25398332,97;25398332,97;
Município;1100320;Cota-Parte ICMS;2023;24333316,84;;25350324,46;24333316,84;24333316,84
Município;1100320;Cota-Parte ICMS;2024;31589226,3;;31589226,3;31589226,3;31589226,3
Município;1100320;Cota-Parte ICMS;2025;39325464,15;;39325464,15;39325464,15;39325464,15
Município;1100320;ISS;2019;253925,0;251186,61;;251186,61;253925,0
Município;1100320;ISS;2020;1007348,83;1006383,94;1006506,81;1006383,94;1006383,94
Município;1100320;ISS;2021;1341189,04;1340852,32;1340852,32;1341189,04;1340852,32
Município;1100320;ISS;2022;;2119262,51;2119262,51;2119384,79;
Município;1100320;ISS;2023;2917070,14;;2916396,12;2917070,14;2916396,12
Município;1100320;ISS;2024;2962029,44;;2957050,29;2962029,44;2957050,29
Município;1100320;ISS;2025;3098627,1;;3098072,77;3098627,1;3098072,77
Município;1100320;LC194;2023;;;;;1017007,62
Município;1100338;Cota-Parte ICMS;2019;12553743,49;;;12553743,49;12553743,49
Município;1100338;Cota-Parte ICMS;2020;16152103,99;;16152103,99;16152103,99;16152103,99
Município;1100338;Cota-Parte ICMS;2021;25891321,53;;25891321,53;25891321,53;25891321,53
Município;1100338;Cota-Parte ICMS;2022;31700799,95;;31700799,95;31700799,95;31700799,95
Município;1100338;Cota-Parte ICMS;2023;37238860,24;;37238860,24;37238860,24;37238860,24
Município;1100338;Cota-Parte ICMS;2024;;;44257482,43;44257482,43;
Município;1100338;Cota-Parte ICMS;2025;;;47524200,26;47524200,26;47524200,26
Município;1100338;ISS;2019;1209854,4;;;1209854,4;1209854,4
Município;1100338;ISS;2020;1421706,54;;1421706,54;1421706,54;1421706,54
Município;1100338;ISS;2021;1474913,27;;1474913,27;1474913,27;1474913,27
Município;1100338;ISS;2022;2844246,42;;2844246,42;2844246,42;2844246,42
Município;1100338;ISS;2023;;;3837825,33;3837825,33;
Município;1100338;ISS;2024;3122116,96;;3580315,88;3580315,88;3122116,96
Município;1100338;ISS;2025;;;8311338,99;8311338,99;8311338,99
Município;1100346;Cota-Parte ICMS;2019;8918854,96;;;8918854,96;8918854,96
Município;1100346;Cota-Parte ICMS;2020;10680572,71;;10680572,71;10680572,71;10680572,71
Município;1100346;Cota-Parte ICMS;2021;14885068,99;;14885068,99;14885068,99;14885068,99
Município;1100346;Cota-Parte ICMS;2022;14905364,23;;14905364,23;14905364,23;14905364,23
Município;1100346;Cota-Parte ICMS;2023;15015689,64;15015689,64;15015689,64;15015689,64;15015689,64
Município;1100346;Cota-Parte ICMS;2024;18056830,91;18056830,91;18056830,91;18056830,91;18056830,91
Município;1100346;Cota-Parte ICMS;2025;19591813,54;;19591813,54;19591813,54;19591813,54
Município;1100346;ISS;2019;1129524,21;;;1129524,21;1129524,21
Município;1100346;ISS;2020;1028223,67;;1028223,67;1028223,67;1028223,67
Município;1100346;ISS;2021;792956,46;;792956,46;793518,28;792956,46
Município;1100346;ISS;2022;1244060,61;;1256317,92;1256317,92;1244060,61
Município;1100346;ISS;2023;1751670,15;1751670,15;1751670,15;1751670,15;1751670,15
Município;1100346;ISS;2024;2184741,42;2184741,42;1705188,16;1705188,16;2184741,42
Município;1100346;ISS;2025;1687967,22;;1687967,22;1687967,22;1687967,22
Município;1100346;LC194;2023;;;;;664517,46
Município;1100379;Cota-Parte ICMS;2019;9362924,1;9362924,1;;9362924,1;9362924,1
Município;1100379;Cota-Parte ICMS;2020;10234342,95;10234342,95;10234342,95;10234342,95;10234342,95
Município;1100379;Cota-Parte ICMS;2021;12163617,19;12163617,19;12163617,19;12163617,19;9730893,93
Município;1100379;Cota-Parte ICMS;2022;13507072,68;13507072,68;13507072,68;13507072,68;13507072,68
Município;1100379;Cota-Parte ICMS;2023;14899492,98;14899492,98;14899492,98;14899492,98;14811925,64
